Site,Year,Habitat,Collection_Method,Date,Replicate,Taxon,Stage,Insect,Origin,Higher_classification,Order,Family,Common_name,Abundance,Biomass
barr,2013,dry tundra,cup trap,13-Jul-13,2,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,3.019664816
barr,2013,dry tundra,cup trap,13-Jul-13,2,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,24,8.365383461
barr,2013,dry tundra,cup trap,13-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.177702162
barr,2013,dry tundra,cup trap,13-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,1.272737303
barr,2013,dry tundra,cup trap,13-Jul-13,2,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,7,1.44612777
barr,2013,dry tundra,cup trap,13-Jul-13,2,Saldidae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,4.134976983
barr,2013,dry tundra,cup trap,13-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.208837998
barr,2013,dry tundra,cup trap,16-Jul-13,2,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,30,14.41039186
barr,2013,dry tundra,cup trap,16-Jul-13,2,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,5,0.416719249
barr,2013,dry tundra,cup trap,16-Jul-13,2,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,14,2.826627104
barr,2013,dry tundra,cup trap,16-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.266553243
barr,2013,dry tundra,cup trap,16-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,1.550102654
barr,2013,dry tundra,cup trap,16-Jul-13,2,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,31,6.404280122
barr,2013,dry tundra,cup trap,16-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1.043171409
barr,2013,dry tundra,cup trap,19-Jul-13,2,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
barr,2013,dry tundra,cup trap,19-Jul-13,2,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,3,0.226529742
barr,2013,dry tundra,cup trap,19-Jul-13,2,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,0.639146035
barr,2013,dry tundra,cup trap,19-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,19-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.27061607
barr,2013,dry tundra,cup trap,19-Jul-13,2,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,3,0.619769044
barr,2013,dry tundra,cup trap,19-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.390867669
barr,2013,dry tundra,cup trap,22-Jul-13,2,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,4.368530889
barr,2013,dry tundra,cup trap,22-Jul-13,2,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.960692791
barr,2013,dry tundra,cup trap,22-Jul-13,2,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,3.130840355
barr,2013,dry tundra,cup trap,22-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,22-Jul-13,2,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.206589681
barr,2013,dry tundra,cup trap,22-Jul-13,2,Saldidae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,4.134976983
barr,2013,dry tundra,cup trap,22-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1.043171409
barr,2013,dry tundra,cup trap,22-Jul-13,2,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.598102853
barr,2013,dry tundra,cup trap,25-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,25-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,0.78989721
barr,2013,dry tundra,cup trap,25-Jul-13,2,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.206589681
barr,2013,dry tundra,cup trap,25-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1.043171409
barr,2013,dry tundra,cup trap,28-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,0.443662075
barr,2013,dry tundra,cup trap,31-Jul-13,2,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,20,9.606927905
barr,2013,dry tundra,cup trap,31-Jul-13,2,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.177702162
barr,2013,dry tundra,cup trap,31-Jul-13,2,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,4,1.883371916
barr,2013,dry tundra,cup trap,31-Jul-13,2,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.768646447
barr,2013,dry tundra,cup trap,31-Jul-13,2,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,4,1.345089458
barr,2013,dry tundra,cup trap,13-Jun-13,3,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,6.576093763
barr,2013,dry tundra,cup trap,13-Jun-13,3,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,2,4.783588867
barr,2013,dry tundra,cup trap,16-Jun-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,3,1.127787798
barr,2013,dry tundra,cup trap,16-Jun-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,3,0.513747719
barr,2013,dry tundra,cup trap,19-Jun-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,8,3.842771162
barr,2013,dry tundra,cup trap,19-Jun-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,7.356732027
barr,2013,dry tundra,cup trap,19-Jun-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.502030444
barr,2013,dry tundra,cup trap,19-Jun-13,3,Staphylinidae,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.049060679
barr,2013,dry tundra,cup trap,19-Jun-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,3,0.954221789
barr,2013,dry tundra,cup trap,22-Jun-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,3,1.441039186
barr,2013,dry tundra,cup trap,22-Jun-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,11,9.118788486
barr,2013,dry tundra,cup trap,22-Jun-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,2.476602855
barr,2013,dry tundra,cup trap,22-Jun-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.731505163
barr,2013,dry tundra,cup trap,25-Jun-13,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,5.88389894
barr,2013,dry tundra,cup trap,28-Jun-13,3,Hymenoptera bees and wasps,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,bees,1,88.74536512
barr,2013,dry tundra,cup trap,28-Jun-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.960692791
barr,2013,dry tundra,cup trap,28-Jun-13,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,1,0.088851081
barr,2013,dry tundra,cup trap,28-Jun-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,8,5.903543907
barr,2013,dry tundra,cup trap,28-Jun-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,15,3.09884522
barr,2013,dry tundra,cup trap,28-Jun-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.093080051
barr,2013,dry tundra,cup trap,1-Jul-13,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,24.38135458
barr,2013,dry tundra,cup trap,1-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,5,2.401731976
barr,2013,dry tundra,cup trap,1-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,10,6.850294902
barr,2013,dry tundra,cup trap,1-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,24,4.958152353
barr,2013,dry tundra,cup trap,1-Jul-13,3,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.227351895
barr,2013,dry tundra,cup trap,4-Jul-13,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,7,33.9613946
barr,2013,dry tundra,cup trap,4-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.804692534
barr,2013,dry tundra,cup trap,4-Jul-13,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,4,0.235333822
barr,2013,dry tundra,cup trap,4-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,20,12.15571534
barr,2013,dry tundra,cup trap,4-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,27,5.227401545
barr,2013,dry tundra,cup trap,4-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,1.894382341
barr,2013,dry tundra,cup trap,4-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,57,11.77561184
barr,2013,dry tundra,cup trap,4-Jul-13,3,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,4.134976983
barr,2013,dry tundra,cup trap,4-Jul-13,3,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.598102853
barr,2013,dry tundra,cup trap,7-Jul-13,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,6.729657762
barr,2013,dry tundra,cup trap,7-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,1.196205705
barr,2013,dry tundra,cup trap,7-Jul-13,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,4,0.407915169
barr,2013,dry tundra,cup trap,7-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,26,7.162539105
barr,2013,dry tundra,cup trap,7-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,0.650845086
barr,2013,dry tundra,cup trap,7-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,2.760740962
barr,2013,dry tundra,cup trap,7-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,29,5.99110076
barr,2013,dry tundra,cup trap,7-Jul-13,3,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.874081738
barr,2013,dry tundra,cup trap,10-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,17,11.93490634
barr,2013,dry tundra,cup trap,10-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,10-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,2.442363762
barr,2013,dry tundra,cup trap,10-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,18,3.718614265
barr,2013,dry tundra,cup trap,10-Jul-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.390867669
barr,2013,dry tundra,cup trap,13-Jul-13,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,5.096966005
barr,2013,dry tundra,cup trap,13-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,18,19.32688885
barr,2013,dry tundra,cup trap,13-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,13-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,6,6.886126897
barr,2013,dry tundra,cup trap,13-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,17,3.512024583
barr,2013,dry tundra,cup trap,16-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,3,1.441039186
barr,2013,dry tundra,cup trap,16-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,15,15.95636805
barr,2013,dry tundra,cup trap,16-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,0.533106486
barr,2013,dry tundra,cup trap,16-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.731505163
barr,2013,dry tundra,cup trap,16-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,26,5.371331715
barr,2013,dry tundra,cup trap,16-Jul-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.093080051
barr,2013,dry tundra,cup trap,19-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
barr,2013,dry tundra,cup trap,19-Jul-13,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,3,0.319064088
barr,2013,dry tundra,cup trap,19-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,7.802809809
barr,2013,dry tundra,cup trap,19-Jul-13,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,0.708620125
barr,2013,dry tundra,cup trap,19-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,4,2.597230409
barr,2013,dry tundra,cup trap,19-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,20,4.131793627
barr,2013,dry tundra,cup trap,19-Jul-13,3,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,1.088996211
barr,2013,dry tundra,cup trap,19-Jul-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.093080051
barr,2013,dry tundra,cup trap,22-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,11.73396905
barr,2013,dry tundra,cup trap,22-Jul-13,3,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,1,1.68833951
barr,2013,dry tundra,cup trap,22-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,2.043154013
barr,2013,dry tundra,cup trap,22-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,11,2.272486495
barr,2013,dry tundra,cup trap,22-Jul-13,3,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,3,3.614011837
barr,2013,dry tundra,cup trap,25-Jul-13,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
barr,2013,dry tundra,cup trap,25-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,2.230314508
barr,2013,dry tundra,cup trap,25-Jul-13,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.731505163
barr,2013,dry tundra,cup trap,25-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.206589681
barr,2013,dry tundra,cup trap,28-Jul-13,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.208837998
barr,2013,dry tundra,cup trap,31-Jul-13,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.81284879
barr,2013,dry tundra,cup trap,31-Jul-13,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.206589681
barr,2013,dry tundra,cup trap,31-Jul-13,3,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.874081738
barr,2013,dry tundra,cup trap,13-Jun-13,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,18.48327103
barr,2013,dry tundra,cup trap,13-Jun-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,3,9.058994449
barr,2013,dry tundra,cup trap,13-Jun-13,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2,0.995998342
barr,2013,dry tundra,cup trap,13-Jun-13,4,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,1.51667648
barr,2013,dry tundra,cup trap,16-Jun-13,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.960692791
barr,2013,dry tundra,cup trap,16-Jun-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,3,7.883248447
barr,2013,dry tundra,cup trap,16-Jun-13,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2,1.249468052
barr,2013,dry tundra,cup trap,16-Jun-13,4,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,3,5.77941273
barr,2013,dry tundra,cup trap,16-Jun-13,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,7,2.924806659
barr,2013,dry tundra,cup trap,19-Jun-13,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
barr,2013,dry tundra,cup trap,19-Jun-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,2,6.42614564
barr,2013,dry tundra,cup trap,19-Jun-13,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
barr,2013,dry tundra,cup trap,19-Jun-13,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,2.613379347
barr,2013,dry tundra,cup trap,19-Jun-13,4,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,4,5.617972711
barr,2013,dry tundra,cup trap,19-Jun-13,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,7,2.269391071
barr,2013,dry tundra,cup trap,19-Jun-13,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.376175391
barr,2013,dry tundra,cup trap,22-Jun-13,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.960692791
barr,2013,dry tundra,cup trap,22-Jun-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,9.043905819
barr,2013,dry tundra,cup trap,22-Jun-13,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,2.641875518
barr,2013,dry tundra,cup trap,22-Jun-13,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2.121198531
barr,2013,dry tundra,cup trap,22-Jun-13,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.206589681
barr,2013,dry tundra,cup trap,22-Jun-13,4,Saldidae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,4.134976983
barr,2013,dry tundra,cup trap,22-Jun-13,4,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.375929266
barr,2013,dry tundra,cup trap,25-Jun-13,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.093080051
barr,2013,dry tundra,cup trap,28-Jun-13,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,40.79216143
barr,2013,dry tundra,cup trap,28-Jun-13,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,9,4.323117557
barr,2013,dry tundra,cup trap,28-Jun-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,2,7.601891642
barr,2013,dry tundra,cup trap,28-Jun-13,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,18,7.408711107
barr,2013,dry tundra,cup trap,28-Jun-13,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.177702162
barr,2013,dry tundra,cup trap,28-Jun-13,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,5,1.032948407
barr,2013,dry tundra,cup trap,28-Jun-13,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,5,1.226219662
barr,2013,dry tundra,cup trap,1-Jul-13,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,20.50485966
barr,2013,dry tundra,cup trap,1-Jul-13,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,8,3.842771162
barr,2013,dry tundra,cup trap,1-Jul-13,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,1.843918815
barr,2013,dry tundra,cup trap,1-Jul-13,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,0.646005312
barr,2013,dry tundra,cup trap,1-Jul-13,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1.004060887
barr,2013,dry tundra,cup trap,1-Jul-13,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,14,2.892255539
barr,2013,dry tundra,cup trap,1-Jul-13,4,Saldidae,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,4.134976983
